date,value
1999-9-15,0.65245
1999-9-16,0.64015
1999-9-17,0.6408
1999-9-18,0.63535
1999-9-19,0.6359
1999-9-20,0.628
1999-9-21,0.62915
1999-9-22,0.63345
1999-9-23,0.6367
1999-9-24,0.63905
1999-9-25,0.63905
1999-9-26,0.6431
1999-9-27,0.64535
1999-9-28,0.6433
1999-9-29,0.65315
1999-9-30,0.65275
1999-10-1,0.65145
1999-10-2,0.6548
1999-10-3,0.65725
1999-10-4,0.66515
1999-10-5,0.66485
1999-10-6,0.66375
1999-10-7,0.6634
1999-10-8,0.6718
1999-10-9,0.673
1999-10-10,0.6626
1999-10-11,0.64725
1999-10-12,0.6503
1999-10-13,0.6515
1999-10-14,0.64965
1999-10-15,0.64965
1999-10-16,0.65555
1999-10-17,0.65335
1999-10-18,0.64675
1999-10-19,0.64685
1999-10-20,0.64825
1999-10-21,0.64605
1999-10-22,0.646049
1999-10-23,0.65305
1999-10-24,0.6562
1999-10-25,0.65965
1999-10-26,0.66145
1999-10-27,0.65725
1999-10-28,0.66015
1999-10-29,0.65995
1999-10-30,0.733665
1999-10-31,0.66395
1999-11-1,0.66205
1999-11-2,0.66645
1999-11-3,0.66605
1999-11-4,0.66635
1999-11-5,0.67015
1999-11-6,0.66975
1999-11-7,0.670151
1999-11-8,0.669748
1999-11-9,0.671001
1999-11-10,0.6735
1999-11-11,0.673491
1999-11-12,0.67735
1999-11-13,0.6822
1999-11-14,0.6779
1999-11-15,0.6764
1999-11-16,0.68065
1999-11-17,0.68635
1999-11-18,0.68505
1999-11-19,0.68505
1999-11-20,0.6913
1999-11-21,0.6925
1999-11-22,0.69705
1999-11-23,0.7005
1999-11-24,0.6969
1999-11-25,0.68635
1999-11-26,0.6828
1999-11-27,0.6838
1999-11-28,0.68645
1999-11-29,0.6839
1999-11-30,0.6859
1999-12-1,0.6908
1999-12-2,0.69065
1999-12-3,0.69385
1999-12-4,0.69135
1999-12-5,0.6882
1999-12-6,0.68455
1999-12-7,0.6875
1999-12-8,0.69395
1999-12-9,0.69745
1999-12-10,0.70095
1999-12-11,0.70835
1999-12-12,0.70275
1999-12-13,0.71055
1999-12-14,0.7094
1999-12-15,0.70965
1999-12-16,0.709673
1999-12-17,0.71765
1999-12-18,0.71675
1999-12-19,0.7136
1999-12-20,0.71855
1999-12-21,0.71745
1999-12-22,0.71595
1999-12-23,0.721
1999-12-24,0.72345
1999-12-25,0.7184
1999-12-26,0.7152
1999-12-27,0.70985
1999-12-28,0.70185
1999-12-29,0.7096
1999-12-30,0.70915
1999-12-31,0.7163
2000-1-1,0.70975
2000-1-2,0.71535
2000-1-3,0.715359
2000-1-4,0.71045
2000-1-5,0.71195
2000-1-6,0.7134
2000-1-7,0.71955
2000-1-8,0.71355
2000-1-9,0.713552
2000-1-10,0.7142
2000-1-11,0.7021
2000-1-12,0.70075
2000-1-13,0.698
2000-1-14,0.7041
2000-1-15,0.6943
2000-1-16,0.6943
2000-1-17,0.6955
2000-1-18,0.69905
2000-1-19,0.70385
2000-1-20,0.70575
2000-1-21,0.699
2000-1-22,0.69935
2000-1-23,0.6993
2000-1-24,0.6992
2000-1-25,0.6953
2000-1-26,0.70365
2000-1-27,0.70235
2000-1-28,0.71465
2000-1-29,0.71465
2000-1-30,0.7143
2000-1-31,0.71325
2000-2-1,0.71735
2000-2-2,0.71365
2000-2-3,0.7125
2000-2-4,0.7125
2000-2-5,0.71025
2000-2-6,0.70945
2000-2-7,0.71255
2000-2-8,0.71115
2000-2-9,0.7104
2000-2-10,0.7123
2000-2-11,0.7047
2000-2-12,0.69915
2000-2-13,0.6993
2000-2-14,0.7054
2000-2-15,0.71295
2000-2-16,0.7128
2000-2-17,0.7128
2000-2-18,0.71735
2000-2-19,0.71605
2000-2-20,0.71325
2000-2-21,0.7161
2000-2-22,0.72355
2000-2-23,0.7251
2000-2-24,0.728
2000-2-25,0.72725
2000-2-26,0.72355
2000-2-27,0.7194
2000-2-28,0.7223
2000-2-29,0.7223
2000-3-1,0.72965
2000-3-2,0.7239
2000-3-3,0.7249
2000-3-4,0.72685
2000-3-5,0.73105
2000-3-6,0.7328
2000-3-7,0.7328
2000-3-8,0.73455
2000-3-9,0.73875
2000-3-10,0.73335
2000-3-11,0.73805
2000-3-12,0.7378
2000-3-13,0.741
2000-3-14,0.73975
2000-3-15,0.73855
2000-3-16,0.74165
2000-3-17,0.7444
2000-3-18,0.74235
2000-3-19,0.7404
2000-3-20,0.7449
2000-3-21,0.7449
2000-3-22,0.7384
2000-3-23,0.73895
2000-3-24,0.72175
2000-3-25,0.7154
2000-3-26,0.71325
2000-3-27,0.7141
2000-3-28,0.7141
2000-3-29,0.7087
2000-3-30,0.71125
2000-3-31,0.70975
2000-4-1,0.7134
2000-4-2,0.71
2000-4-3,0.7082
2000-4-4,0.711
2000-4-5,0.705
2000-4-6,0.70845
2000-4-7,0.71125
2000-4-8,0.71545
2000-4-9,0.7144
2000-4-10,0.7165
2000-4-11,0.7165
2000-4-12,0.7199
2000-4-13,0.71825
2000-4-14,0.7263
2000-4-15,0.7217
2000-4-16,0.7176
2000-4-17,0.7161
2000-4-18,0.7161
2000-4-19,0.7147
2000-4-20,0.72055
2000-4-21,0.7272
2000-4-22,0.7288
2000-4-23,0.7328
2000-4-24,0.73115
2000-4-25,0.73115
2000-4-26,0.7285
2000-4-27,0.7228
2000-4-28,0.72275
2000-4-29,0.7285
2000-4-30,0.73245
2000-5-1,0.7325
2000-5-2,0.7325
2000-5-3,0.7285
2000-5-4,0.72635
2000-5-5,0.73245
2000-5-6,0.7351
2000-5-7,0.73285
2000-5-8,0.7328
2000-5-9,0.7322
2000-5-10,0.7301
2000-5-11,0.73075
2000-5-12,0.73115
2000-5-13,0.7196
2000-5-14,0.71305
2000-5-15,0.7123
2000-5-16,0.71285
2000-5-17,0.70775
2000-5-18,0.70895
2000-5-19,0.71045
2000-5-20,0.71165
2000-5-21,0.70735
2000-5-22,0.7081
2000-5-23,0.7094
2000-5-24,0.70935
2000-5-25,0.71315
2000-5-26,0.71415
2000-5-27,0.7117
2000-5-28,0.7137
2000-5-29,0.71505
2000-5-30,0.71505
2000-5-31,0.7123
2000-6-1,0.7059
2000-6-2,0.7013
2000-6-3,0.70135
2000-6-4,0.70245
2000-6-5,0.6997
2000-6-6,0.6997
2000-6-7,0.70875
2000-6-8,0.71385
2000-6-9,0.7161
2000-6-10,0.71215
2000-6-11,0.70705
2000-6-12,0.7095
2000-6-13,0.7043
2000-6-14,0.70935
2000-6-15,0.71075
2000-6-16,0.71555
2000-6-17,0.7163
2000-6-18,0.7173
2000-6-19,0.7153
2000-6-20,0.71435
2000-6-21,0.71545
2000-6-22,0.71635
2000-6-23,0.7074
2000-6-24,0.70435
2000-6-25,0.70595
2000-6-26,0.7079
2000-6-27,0.70145
2000-6-28,0.6992
2000-6-29,0.69195
2000-6-30,0.6843
2000-7-1,0.6835
2000-7-2,0.68315
2000-7-3,0.68
2000-7-4,0.67535
2000-7-5,0.67635
2000-7-6,0.6733
2000-7-7,0.6735
2000-7-8,0.6735
2000-7-9,0.6851
2000-7-10,0.679306
2000-7-11,0.67685
2000-7-12,0.67435
2000-7-13,0.67315
2000-7-14,0.67725
2000-7-15,0.6739
2000-7-16,0.67405
2000-7-17,0.6844
2000-7-18,0.68725
2000-7-19,0.6864
2000-7-20,0.6864
2000-7-21,0.68305
2000-7-22,0.6829
2000-7-23,0.67935
2000-7-24,0.68085
2000-7-25,0.6831
2000-7-26,0.6803
2000-7-27,0.68395
2000-7-28,0.6879
2000-7-29,0.69145
2000-7-30,0.69165
2000-7-31,0.68975
2000-8-1,0.69295
2000-8-2,0.6914
2000-8-3,0.69505
2000-8-4,0.7047
2000-8-5,0.70675
2000-8-6,0.70825
2000-8-7,0.7076
2000-8-8,0.7057
2000-8-9,0.70365
2000-8-10,0.70085
2000-8-11,0.69645
2000-8-12,0.6966
2000-8-13,0.69635
2000-8-14,0.69605
2000-8-15,0.69895
2000-8-16,0.69715
2000-8-17,0.6951
2000-8-18,0.6951
2000-8-19,0.69465
2000-8-20,0.68785
2000-8-21,0.69205
2000-8-22,0.70425
2000-8-23,0.7062
2000-8-24,0.71025
2000-8-25,0.70755
2000-8-26,0.70575
2000-8-27,0.70435
2000-8-28,0.7078
2000-8-29,0.7077
2000-8-30,0.70785
2000-8-31,0.70465
2000-9-1,0.70275
2000-9-2,0.70925
2000-9-3,0.7055
2000-9-4,0.70375
2000-9-5,0.7046
2000-9-6,0.7006
2000-9-7,0.70175
2000-9-8,0.7014
2000-9-9,0.69965
2000-9-10,0.69405
2000-9-11,0.68705
2000-9-12,0.68655
2000-9-13,0.68425
2000-9-14,0.6787
2000-9-15,0.6841
2000-9-16,0.69075
2000-9-17,0.69125
2000-9-18,0.6911
2000-9-19,0.691099
2000-9-20,0.69465
2000-9-21,0.69295
2000-9-22,0.6968
2000-9-23,0.696
2000-9-24,0.69565
2000-9-25,0.6956
2000-9-26,0.6973
2000-9-27,0.6919
2000-9-28,0.69605
2000-9-29,0.68985
2000-9-30,0.69495
2000-10-1,0.69665
2000-10-2,0.69665
2000-10-3,0.6974
2000-10-4,0.6951
2000-10-5,0.69795
2000-10-6,0.7007
2000-10-7,0.7001
2000-10-8,0.7002
2000-10-9,0.69965
2000-10-10,0.7018
2000-10-11,0.70455
2000-10-12,0.70295
2000-10-13,0.70665
2000-10-14,0.70465
2000-10-15,0.7037
2000-10-16,0.70345
2000-10-17,0.70065
2000-10-18,0.698
2000-10-19,0.69175
2000-10-20,0.69145
2000-10-21,0.68515
2000-10-22,0.68345
2000-10-23,0.68315
2000-10-24,0.6787
2000-10-25,0.68145
2000-10-26,0.6832
2000-10-27,0.68785
2000-10-28,0.687
2000-10-29,0.68695
2000-10-30,0.68605
2000-10-31,0.68065
2000-11-1,0.68435
2000-11-2,0.68505
2000-11-3,0.68725
2000-11-4,0.6873
2000-11-5,0.68835
2000-11-6,0.68965
2000-11-7,0.69125
2000-11-8,0.69465
2000-11-9,0.6945
2000-11-10,0.69715
2000-11-11,0.69705
2000-11-12,0.69665
2000-11-13,0.70395
2000-11-14,0.7005
2000-11-15,0.70435
2000-11-16,0.70525
2000-11-17,0.71275
2000-11-18,0.71275
2000-11-19,0.71375
2000-11-20,0.7179
2000-11-21,0.71475
2000-11-22,0.7034
2000-11-23,0.7006
2000-11-24,0.7025
2000-11-25,0.7042
2000-11-26,0.70345
2000-11-27,0.71095
2000-11-28,0.7056
2000-11-29,0.70775
2000-11-30,0.69055
2000-12-1,0.69075
2000-12-2,0.69075
2000-12-3,0.69075
2000-12-4,0.68825
2000-12-5,0.68305
2000-12-6,0.674799
2000-12-7,0.6721
2000-12-8,0.67365
2000-12-9,0.67245
2000-12-10,0.68135
2000-12-11,0.6835
2000-12-12,0.6825
2000-12-13,0.6827
2000-12-14,0.6827
2000-12-15,0.68625
2000-12-16,0.68735
2000-12-17,0.68655
2000-12-18,0.6907
2000-12-19,0.69315
2000-12-20,0.69425
2000-12-21,0.6971
2000-12-22,0.69355
2000-12-23,0.69885
2000-12-24,0.6974
2000-12-25,0.7
2000-12-26,0.69525
2000-12-27,0.6883
2000-12-28,0.68685
2000-12-29,0.68175
2000-12-30,0.67905
2000-12-31,0.6783
2001-1-1,0.68165
2001-1-2,0.68375
2001-1-3,0.68295
2001-1-4,0.68635
2001-1-5,0.68405
2001-1-6,0.6818
2001-1-7,0.682
2001-1-8,0.68775
2001-1-9,0.68535
2001-1-10,0.68985
2001-1-11,0.68785
2001-1-12,0.6863
2001-1-13,0.68375
2001-1-14,0.6814
2001-1-15,0.681059
2001-1-16,0.67615
2001-1-17,0.676827
2001-1-18,0.67805
2001-1-19,0.6791
2001-1-20,0.67815
2001-1-21,0.6747
2001-1-22,0.67705
2001-1-23,0.67425
2001-1-24,0.67095
2001-1-25,0.6684
2001-1-26,0.6673
2001-1-27,0.66835
2001-1-28,0.6698
2001-1-29,0.66085
2001-1-30,0.658217
2001-1-31,0.6634
2001-2-1,0.65785
2001-2-2,0.66025
2001-2-3,0.66355
2001-2-4,0.66485
2001-2-5,0.6664
2001-2-6,0.66525
2001-2-7,0.66525
2001-2-8,0.66625
2001-2-9,0.65685
2001-2-10,0.65045
2001-2-11,0.648504
2001-2-12,0.651109
2001-2-13,0.6462
2001-2-14,0.6462
2001-2-15,0.64285
2001-2-16,0.63765
2001-2-17,0.64245
2001-2-18,0.64485
2001-2-19,0.6407
2001-2-20,0.6342
2001-2-21,0.6342
2001-2-22,0.63165
2001-2-23,0.6237
2001-2-24,0.62425
2001-2-25,0.6268
2001-2-26,0.6148
2001-2-27,0.60845
2001-2-28,0.61005
2001-3-1,0.6074
2001-3-2,0.6043
2001-3-3,0.60765
2001-3-4,0.605229
2001-3-5,0.61595
2001-3-6,0.61565
2001-3-7,0.61655
2001-3-8,0.60655
2001-3-9,0.61095
2001-3-10,0.61385
2001-3-11,0.61115
2001-3-12,0.60835
2001-3-13,0.60815
2001-3-14,0.60915
2001-3-15,0.6087
2001-3-16,0.611145
2001-3-17,0.62545
2001-3-18,0.62525
2001-3-19,0.6316
2001-3-20,0.63315
2001-3-21,0.62715
2001-3-22,0.6332
2001-3-23,0.6337
2001-3-24,0.63435
2001-3-25,0.62965
2001-3-26,0.62615
2001-3-27,0.63125
2001-3-28,0.63385
2001-3-29,0.6384
2001-3-30,0.6383
2001-3-31,0.637
2001-4-1,0.63545
2001-4-2,0.6404
2001-4-3,0.63995
2001-4-4,0.64
2001-4-5,0.64245
2001-4-6,0.64145
2001-4-7,0.6424
2001-4-8,0.6325
2001-4-9,0.63105
2001-4-10,0.6219
2001-4-11,0.63185
2001-4-12,0.62495
2001-4-13,0.621
2001-4-14,0.6259
2001-4-15,0.62265
2001-4-16,0.6226
2001-4-17,0.6183
2001-4-18,0.62245
2001-4-19,0.62445
2001-4-20,0.6341
2001-4-21,0.6397
2001-4-22,0.6329
2001-4-23,0.6329
2001-4-24,0.63455
2001-4-25,0.63535
2001-4-26,0.6391
2001-4-27,0.63325
2001-4-28,0.632053
2001-4-29,0.6303
2001-4-30,0.6303
2001-5-1,0.6324
2001-5-2,0.63225
2001-5-3,0.62845
2001-5-4,0.62975
2001-5-5,0.62605
2001-5-6,0.6323
2001-5-7,0.62665
2001-5-8,0.61975
2001-5-9,0.62295
2001-5-10,0.62415
2001-5-11,0.6171
2001-5-12,0.6171
2001-5-13,0.61745
2001-5-14,0.61645
2001-5-15,0.621425
2001-5-16,0.614575
2001-5-17,0.61135
2001-5-18,0.60815
2001-5-19,0.606
2001-5-20,0.6078
2001-5-21,0.6059
2001-5-22,0.60205
2001-5-23,0.59565
2001-5-24,0.60565
2001-5-25,0.6095
2001-5-26,0.609
2001-5-27,0.60825
2001-5-28,0.60905
2001-5-29,0.60425
2001-5-30,0.60425
2001-5-31,0.61055
2001-6-1,0.6113
2001-6-2,0.61725
2001-6-3,0.61795
2001-6-4,0.618375
2001-6-5,0.62215
2001-6-6,0.6217
2001-6-7,0.62335
2001-6-8,0.624625
2001-6-9,0.6223
2001-6-10,0.6225
2001-6-11,0.623325
2001-6-12,0.62465
2001-6-13,0.62195
2001-6-14,0.61855
2001-6-15,0.6183
2001-6-16,0.6171
2001-6-17,0.61815
2001-6-18,0.6185
2001-6-19,0.61975
2001-6-20,0.622
2001-6-21,0.618325
2001-6-22,0.6244
2001-6-23,0.62525
2001-6-24,0.627
2001-6-25,0.62455
2001-6-26,0.62495
2001-6-27,0.63365
2001-6-28,0.634325
2001-6-29,0.63375
2001-6-30,0.635
2001-7-1,0.63635
2001-7-2,0.6309
2001-7-3,0.63595
2001-7-4,0.64095
2001-7-5,0.63975
2001-7-6,0.63925
2001-7-7,0.63925
2001-7-8,0.6384
2001-7-9,0.6402
2001-7-10,0.6384
2001-7-11,0.6354
2001-7-12,0.6335
2001-7-13,0.63665
2001-7-14,0.63685
2001-7-15,0.63635
2001-7-16,0.63905
2001-7-17,0.64455
2001-7-18,0.65135
2001-7-19,0.65665
2001-7-20,0.6556
2001-7-21,0.6556
2001-7-22,0.65745
2001-7-23,0.64765
2001-7-24,0.64755
2001-7-25,0.6492
2001-7-26,0.64445
2001-7-27,0.63755
2001-7-28,0.63755
2001-7-29,0.63665
2001-7-30,0.63845
2001-7-31,0.641025
2001-8-1,0.6536
2001-8-2,0.65805
2001-8-3,0.66235
2001-8-4,0.6628
2001-8-5,0.663125
2001-8-6,0.66265
2001-8-7,0.659
2001-8-8,0.6597
2001-8-9,0.66105
2001-8-10,0.66105
2001-8-11,0.66185
2001-8-12,0.66995
2001-8-13,0.65975
2001-8-14,0.6584
2001-8-15,0.65155
2001-8-16,0.6527
2001-8-17,0.6527
2001-8-18,0.65145
2001-8-19,0.65765
2001-8-20,0.6585
2001-8-21,0.66425
2001-8-22,0.662125
2001-8-23,0.65885
2001-8-24,0.6596
2001-8-25,0.65565
2001-8-26,0.6586
2001-8-27,0.6606
2001-8-28,0.65905
2001-8-29,0.658875
2001-8-30,0.6572
2001-8-31,0.66065
2001-9-1,0.66335
2001-9-2,0.6637
2001-9-3,0.6675
2001-9-4,0.6674
2001-9-5,0.6674
2001-9-6,0.66835
2001-9-7,0.6636
2001-9-8,0.66095
2001-9-9,0.65745
2001-9-10,0.65755
2001-9-11,0.66025
2001-9-12,0.6618
2001-9-13,0.6622
2001-9-14,0.66545
2001-9-15,0.67075
2001-9-16,0.67185
2001-9-17,0.67355
2001-9-18,0.67
2001-9-19,0.66975
2001-9-20,0.6696
2001-9-21,0.6678
2001-9-22,0.670482
2001-9-23,0.666325
2001-9-24,0.6657
2001-9-25,0.666
2001-9-26,0.666
2001-9-27,0.66635
2001-9-28,0.6605
2001-9-29,0.6624
2001-9-30,0.6593
2001-10-1,0.6647
2001-10-2,0.66605
2001-10-3,0.66505
2001-10-4,0.6655
2001-10-5,0.66925
2001-10-6,0.669625
2001-10-7,0.67095
2001-10-8,0.6695
2001-10-9,0.67395
2001-10-10,0.67255
2001-10-11,0.66935
2001-10-12,0.67945
2001-10-13,0.6783
2001-10-14,0.68355
2001-10-15,0.68795
2001-10-16,0.6844
2001-10-17,0.68685
2001-10-18,0.6901
2001-10-19,0.6884
2001-10-20,0.68675
2001-10-21,0.68765
2001-10-22,0.68595
2001-10-23,0.6898
2001-10-24,0.6858
2001-10-25,0.6891
2001-10-26,0.69085
2001-10-27,0.6937
2001-10-28,0.68905
2001-10-29,0.6908
2001-10-30,0.6908
2001-10-31,0.68935
2001-11-1,0.6914
2001-11-2,0.6971
2001-11-3,0.69345
2001-11-4,0.6972
2001-11-5,0.70055
2001-11-6,0.70185
2001-11-7,0.70515
2001-11-8,0.7045
2001-11-9,0.7045
2001-11-10,0.7045
2001-11-11,0.7056
2001-11-12,0.708
2001-11-13,0.7052
2001-11-14,0.69265
2001-11-15,0.6872
2001-11-16,0.6872
2001-11-17,0.6852
2001-11-18,0.6925
2001-11-19,0.69065
2001-11-20,0.6884
2001-11-21,0.6892
2001-11-22,0.6914
2001-11-23,0.6914
2001-11-24,0.69065
2001-11-25,0.69515
2001-11-26,0.69115
2001-11-27,0.69255
2001-11-28,0.69445
2001-11-29,0.6953
2001-11-30,0.6953
2001-12-1,0.6955
2001-12-2,0.6994
2001-12-3,0.70025
2001-12-4,0.6988
2001-12-5,0.69755
2001-12-6,0.6969
2001-12-7,0.6951
2001-12-8,0.69585
2001-12-9,0.69605
2001-12-10,0.6875
2001-12-11,0.68875
2001-12-12,0.68255
2001-12-13,0.68095
2001-12-14,0.68125
2001-12-15,0.68415
2001-12-16,0.68425
2001-12-17,0.6796
2001-12-18,0.68865
2001-12-19,0.68565
2001-12-20,0.6837
2001-12-21,0.68485
2001-12-22,0.686704
2001-12-23,0.69435
2001-12-24,0.69685
2001-12-25,0.6973
2001-12-26,0.70075
2001-12-27,0.70135
2001-12-28,0.70505
2001-12-29,0.70575
2001-12-30,0.70675
2001-12-31,0.7106
2002-1-1,0.70475
2002-1-2,0.70085
2002-1-3,0.69405
2002-1-4,0.6886
2002-1-5,0.6768
2002-1-6,0.67995
2002-1-7,0.68445
2002-1-8,0.68495
2002-1-9,0.6914
2002-1-10,0.6929
2002-1-11,0.69775
2002-1-12,0.69015
2002-1-13,0.6949
2002-1-14,0.69725
2002-1-15,0.70175
2002-1-16,0.70435
2002-1-17,0.7043
2002-1-18,0.7145
2002-1-19,0.7126
2002-1-20,0.71635
2002-1-21,0.71215
2002-1-22,0.71555
2002-1-23,0.71445
2002-1-24,0.7217
2002-1-25,0.7198
2002-1-26,0.72025
2002-1-27,0.72075
2002-1-28,0.7282
2002-1-29,0.72815
2002-1-30,0.7288
2002-1-31,0.73805
2002-2-1,0.7396
2002-2-2,0.7443
2002-2-3,0.74565
2002-2-4,0.74355
2002-2-5,0.7444
2002-2-6,0.73875
2002-2-7,0.74275
2002-2-8,0.74195
2002-2-9,0.74135
2002-2-10,0.73855
2002-2-11,0.731238
2002-2-12,0.7362
2002-2-13,0.7377
2002-2-14,0.73755
2002-2-15,0.73525
2002-2-16,0.7285
2002-2-17,0.73725
2002-2-18,0.73975
2002-2-19,0.73325
2002-2-20,0.7307
2002-2-21,0.72965
2002-2-22,0.72685
2002-2-23,0.73035
2002-2-24,0.7255
2002-2-25,0.7266
2002-2-26,0.72655
2002-2-27,0.7284
2002-2-28,0.73015
2002-3-1,0.7435
2002-3-2,0.7477
2002-3-3,0.74935
2002-3-4,0.75135
2002-3-5,0.7506
2002-3-6,0.75085
2002-3-7,0.75145
2002-3-8,0.75025
2002-3-9,0.75365
2002-3-10,0.7581
2002-3-11,0.76275
2002-3-12,0.76235
2002-3-13,0.76445
2002-3-14,0.76645
2002-3-15,0.78185
2002-3-16,0.78165
2002-3-17,0.7818
2002-3-18,0.7826
2002-3-19,0.78275
2002-3-20,0.7799
2002-3-21,0.77955
2002-3-22,0.77945
2002-3-23,0.78215
2002-3-24,0.78855
2002-3-25,0.79205
2002-3-26,0.79135
2002-3-27,0.79415
2002-3-28,0.79255
2002-3-29,0.7964
2002-3-30,0.80425
2002-3-31,0.80855
2002-4-1,0.8022
2002-4-2,0.79035
2002-4-3,0.7654
2002-4-4,0.76325
2002-4-5,0.77075
2002-4-6,0.76175
2002-4-7,0.7642
2002-4-8,0.75945
2002-4-9,0.76735
2002-4-10,0.7561
2002-4-11,0.73765
2002-4-12,0.72855
2002-4-13,0.71575
2002-4-14,0.6727
2002-4-15,0.6974
2002-4-16,0.6924
2002-4-17,0.696
2002-4-18,0.7004
2002-4-19,0.70935
2002-4-20,0.72299
2002-4-21,0.71815
2002-4-22,0.70485
2002-4-23,0.70615
2002-4-24,0.70455
2002-4-25,0.7023
2002-4-26,0.70225
2002-4-27,0.69615
2002-4-28,0.6905
2002-4-29,0.6919
2002-4-30,0.6888
2002-5-1,0.69375
2002-5-2,0.7033
2002-5-3,0.71455
2002-5-4,0.7176
2002-5-5,0.71335
2002-5-6,0.7063
2002-5-7,0.72515
2002-5-8,0.73315
2002-5-9,0.7393
2002-5-10,0.7415
2002-5-11,0.74525
2002-5-12,0.74015
2002-5-13,0.7449
2002-5-14,0.74825
2002-5-15,0.7566
2002-5-16,0.7649
2002-5-17,0.7593
2002-5-18,0.75745
2002-5-19,0.75535
2002-5-20,0.7627
2002-5-21,0.76275
2002-5-22,0.76225
2002-5-23,0.76325
2002-5-24,0.77425
2002-5-25,0.7753
2002-5-26,0.76275
2002-5-27,0.74475
2002-5-28,0.75015
2002-5-29,0.7529
2002-5-30,0.74715
2002-5-31,0.74315
2002-6-1,0.75505
2002-6-2,0.7504
2002-6-3,0.76195
2002-6-4,0.7648
2002-6-5,0.76845
2002-6-6,0.76595
2002-6-7,0.769
2002-6-8,0.7625
2002-6-9,0.7643
2002-6-10,0.76775
2002-6-11,0.77415
2002-6-12,0.7854
2002-6-13,0.77635
2002-6-14,0.76
2002-6-15,0.74775
2002-6-16,0.75575
2002-6-17,0.7651
2002-6-18,0.75825
2002-6-19,0.7556
2002-6-20,0.75525
2002-6-21,0.76255
2002-6-22,0.7506
2002-6-23,0.75235
2002-6-24,0.7583
2002-6-25,0.75525
2002-6-26,0.75905
2002-6-27,0.76975
2002-6-28,0.76895
2002-6-29,0.76235
2002-6-30,0.76815
2002-7-1,0.76255
2002-7-2,0.76505
2002-7-3,0.77315
2002-7-4,0.7769
2002-7-5,0.77955
2002-7-6,0.78345
2002-7-7,0.78855
2002-7-8,0.78195
2002-7-9,0.7674
2002-7-10,0.75415
2002-7-11,0.7547
2002-7-12,0.75715
2002-7-13,0.75655
2002-7-14,0.7665
2002-7-15,0.76605
2002-7-16,0.76845
2002-7-17,0.7688
2002-7-18,0.7727
2002-7-19,0.76965
2002-7-20,0.7656
2002-7-21,0.7715
2002-7-22,0.77615
2002-7-23,0.7707
2002-7-24,0.76415
2002-7-25,0.77275
2002-7-26,0.77225
2002-7-27,0.78125
2002-7-28,0.7843
2002-7-29,0.78985
2002-7-30,0.78375
2002-7-31,0.76955
2002-8-1,0.7729
2002-8-2,0.7575
2002-8-3,0.74675
2002-8-4,0.7637
2002-8-5,0.7591
2002-8-6,0.77325
2002-8-7,0.7703
2002-8-8,0.7767
2002-8-9,0.77845
2002-8-10,0.7813
2002-8-11,0.78435
2002-8-12,0.7948
2002-8-13,0.79555
2002-8-14,0.78385
2002-8-15,0.78545
2002-8-16,0.79065
2002-8-17,0.78845
2002-8-18,0.7896
2002-8-19,0.79465
2002-8-20,0.7838
2002-8-21,0.79165
2002-8-22,0.7886
2002-8-23,0.79485
2002-8-24,0.80015
2002-8-25,0.79355
2002-8-26,0.79935
2002-8-27,0.806
2002-8-28,0.81085
2002-8-29,0.8125
2002-8-30,0.81635
2002-8-31,0.81555
2002-9-1,0.79955
2002-9-2,0.8028
2002-9-3,0.80095
2002-9-4,0.80085
2002-9-5,0.80005
2002-9-6,0.79285
2002-9-7,0.7884
2002-9-8,0.80035
2002-9-9,0.80645
2002-9-10,0.8134
2002-9-11,0.8148
2002-9-12,0.80025
2002-9-13,0.80985
2002-9-14,0.80405
2002-9-15,0.78815
2002-9-16,0.7892
2002-9-17,0.79635
2002-9-18,0.80475
2002-9-19,0.8037
2002-9-20,0.80395
2002-9-21,0.80395
2002-9-22,0.78545
2002-9-23,0.78115
2002-9-24,0.78975
2002-9-25,0.7859
2002-9-26,0.7882
2002-9-27,0.7983
2002-9-28,0.7979
2002-9-29,0.79805
2002-9-30,0.79795
2002-10-1,0.7937
2002-10-2,0.78795
2002-10-3,0.7843
2002-10-4,0.7899
2002-10-5,0.78925
2002-10-6,0.79242
2002-10-7,0.7925
2002-10-8,0.7971
2002-10-9,0.79876
2002-10-10,0.788135
2002-10-11,0.7822
2002-10-12,0.78345
2002-10-13,0.775535
2002-10-14,0.78265
2002-10-15,0.7773
2002-10-16,0.78145
2002-10-17,0.78533
2002-10-18,0.79055
2002-10-19,0.78385
2002-10-20,0.77245
2002-10-21,0.7667
2002-10-22,0.77015
2002-10-23,0.76685
2002-10-24,0.76195
2002-10-25,0.7573
2002-10-26,0.77345
2002-10-27,0.773055
2002-10-28,0.7753
2002-10-29,0.7798
2002-10-30,0.78485
2002-10-31,0.7874
2002-11-1,0.7876
2002-11-2,0.79005
2002-11-3,0.7849
2002-11-4,0.77823
2002-11-5,0.7837
2002-11-6,0.78315
2002-11-7,0.785645
2002-11-8,0.78265
2002-11-9,0.76975
2002-11-10,0.76735
2002-11-11,0.75945
2002-11-12,0.75235
2002-11-13,0.755
2002-11-14,0.7494
2002-11-15,0.749604
2002-11-16,0.75337
2002-11-17,0.75395
2002-11-18,0.75635
2002-11-19,0.76135
2002-11-20,0.76055
2002-11-21,0.75765
2002-11-22,0.75905
2002-11-23,0.75615
2002-11-24,0.75475
2002-11-25,0.760761
2002-11-26,0.76045
